impl,attrCount,revealRatio,issuer_ms_mean,issuer_ms_std,issuer_ms_count,wallet_ms_mean,wallet_ms_std,wallet_ms_count,verifier_ms_mean,verifier_ms_std,verifier_ms_count,issuer_cpu_ms_mean,issuer_cpu_ms_std,issuer_cpu_ms_count,wallet_cpu_ms_mean,wallet_cpu_ms_std,wallet_cpu_ms_count,verifier_cpu_ms_mean,verifier_cpu_ms_std,verifier_cpu_ms_count,e2e_ms_mean,e2e_ms_std,e2e_ms_count,payload_present_bytes_mean,payload_present_bytes_std,payload_present_bytes_count,vc_size_bytes_mean,vc_size_bytes_std,vc_size_bytes_count
bbs2023-digitalbazaar,5,0.2,36.85369516000001,2.4962874704741234,50,173.26568750000013,6.736795070520201,50,62.348234319999975,1.868359420730411,50,42.42592,9.749196188404456,50,195.59437999999997,16.784340614783215,50,70.01698,3.7297293959399913,50,272.4676169800001,10.329679390335063,50,864.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,5,0.4,36.730241819999975,3.8742554411333407,50,170.05937085999966,8.927952435985251,50,61.97935293999984,1.4253168082216028,50,41.141819999999996,4.327117363929997,50,191.02700000000002,12.689600796216839,50,68.79018,2.809249835882912,50,268.76896561999945,13.492045377486354,50,847.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,5,0.6,35.63513470000027,0.8305851790120393,50,164.17578694000002,3.883415200541657,50,61.32760696000027,1.3448685413851174,50,40.287220000000005,2.6581666867007643,50,183.16484,6.783735983382971,50,67.8366,3.430914937173819,50,261.1385286000006,5.458152212937184,50,842.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,5,0.8,35.425528959999795,0.8766639476422265,50,162.22056288000036,3.7341314724829213,50,61.57298060000023,1.7668392756439073,50,39.53656,1.793542716502276,50,180.34948,6.4802629741298,50,67.8104,1.9676739712520623,50,259.2190724400004,5.722994014720027,50,820.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,5,1.0,35.91153754000057,0.9621542636989298,50,160.82771998000027,3.9829107398516514,50,62.44964624000015,2.6809836562402354,50,40.27208,2.131658402392325,50,179.40150000000003,7.357470434454874,50,69.10816,4.328877595772797,50,259.188903760001,6.81068942938247,50,802.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar,6,0.2,39.83959096000093,0.6963753496000328,50,183.66624477999954,3.5081628449072406,50,65.69249037999921,1.7812507027917301,50,44.490280000000006,1.1588431254435412,50,204.34815999999998,7.766973563829383,50,72.26486,1.9533636714808709,50,289.1983261199997,5.428763865362376,50,908.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,6,0.4,39.84246736000001,0.8623678588228584,50,181.07656722000013,3.4526304405684094,50,65.55853486000065,1.994348837283335,50,44.41402,1.1164034727093748,50,201.15016,6.701385462479733,50,72.40964,3.767759778078497,50,286.4775694400008,5.678567145611092,50,891.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,6,0.6,39.72668068000043,0.923397017858892,50,178.32891289999986,4.364489508954325,50,65.29796430000032,1.826133965650544,50,44.582699999999996,2.4574743069639107,50,198.20756,7.485266969077804,50,72.34654,4.209917145968357,50,283.3535578800006,6.7089544934266225,50,882.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,6,0.8,39.466289999999574,0.9622777035544875,50,173.8749819799987,3.492128554826905,50,64.91018103999959,1.9869175074216054,50,44.007979999999996,1.310873232713559,50,193.58642,7.122832654504923,50,72.0964,4.562084427817026,50,278.2514530199979,5.584070671896269,50,864.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar,6,1.0,39.54537627999991,1.0060756174327454,50,169.85995938000036,4.121306721055913,50,64.82324866000039,1.4747311981436444,50,44.04942,1.4302409114893753,50,188.72554,6.7914910004042115,50,71.60508,3.5627674913683305,50,274.22858432000066,5.822513851141052,50,828.0,0.0,50,923.0,0.0,50
