src_file,impl,attrCount,revealRatio,issuer_ms,wallet_ms,verifier_ms,issuer_cpu_ms,wallet_cpu_ms,verifier_cpu_ms,payload_present_bytes,vc_size_bytes,e2e_ms,type
bbsplus.jsonl,json-bbs-plus,5,0.2,17.226134999999886,108.31778499999973,27.63452900000084,42.788,176.704,30.777,1012.0,948.0,153.17844900000046,run
bbsplus.jsonl,json-bbs-plus,5,0.2,12.132155999999668,84.04781699999967,24.5527919999995,12.119,88.318,26.682,1012.0,948.0,120.73276499999884,run
bbsplus.jsonl,json-bbs-plus,5,0.2,12.164997999999287,81.93357600000036,24.2958320000007,12.128,82.734,24.561,1012.0,948.0,118.39440600000034,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.60281600000053,83.61194599999999,26.63372100000015,13.493,87.703,26.623,1012.0,948.0,121.84848300000067,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.684511999999813,82.15564399999948,25.000184999999874,11.676,85.441,24.989,1012.0,948.0,118.84034099999917,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.954366999999365,83.91001500000039,25.29290300000048,12.002,91.687,25.599,1012.0,948.0,121.15728500000023,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.708106999999472,82.41284999999971,24.657310999999936,11.703,85.804,28.024,1012.0,948.0,118.77826799999912,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.766779000000497,84.01435399999991,25.533070999999836,11.762,84.542,25.512,1012.0,948.0,121.31420400000025,run
bbsplus.jsonl,json-bbs-plus,5,0.2,12.034545000000435,84.17505999999958,24.60266700000011,12.052,88.084,24.59,1012.0,948.0,120.81227200000012,run
bbsplus.jsonl,json-bbs-plus,5,0.2,12.960704999999507,87.00924500000019,26.658547999999428,17.513,92.264,26.647,1012.0,948.0,126.62849799999913,run
bbsplus.jsonl,json-bbs-plus,5,0.2,12.471752999999808,86.61861999999928,26.129477999999835,12.467,92.949,29.803,1012.0,948.0,125.21985099999893,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.560526000000209,81.34320000000025,25.50974700000006,11.554,82.312,26.442,1012.0,948.0,118.41347300000052,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.441428999999516,81.86124800000016,24.712456000000202,11.437,82.751,24.705,1012.0,948.0,118.01513299999988,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.653933999999936,81.02768900000046,24.640237999999954,11.651,83.345,24.855,1012.0,948.0,117.32186100000035,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.628786000000218,81.88395200000014,24.851832999999715,11.623,81.897,24.84,1012.0,948.0,118.36457100000007,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.244873999999982,87.90049999999974,26.248043999999936,11.242,91.536,26.24,1012.0,948.0,125.39341799999966,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.57858000000033,81.99719800000003,25.329091999999946,11.57,82.518,25.32,1012.0,948.0,118.9048700000003,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.997799999999188,86.49394500000017,24.792569000000185,11.984,90.741,24.784,1012.0,948.0,123.28431399999954,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.284520000000157,85.92018800000005,26.653678000000582,11.28,87.722,26.986,1012.0,948.0,123.85838600000079,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.726732999999513,81.04492599999958,24.701645999999528,12.009,82.425,24.695,1012.0,948.0,117.47330499999862,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.615420999999515,81.55075600000055,24.90284900000006,11.611,86.043,28.895,1012.0,948.0,118.06902600000012,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.876858999999968,90.1074290000006,27.031629000000066,15.652,106.844,27.025,1012.0,948.0,129.01591700000063,run
bbsplus.jsonl,json-bbs-plus,5,0.2,12.499677000000702,88.63098300000001,27.32416699999976,13.039,89.192,27.315,1012.0,948.0,128.45482700000048,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.751921000000038,88.67971500000021,27.824832000000242,12.789,89.751,27.817,1012.0,948.0,128.2564680000005,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.605435999999827,80.49417100000028,24.295281000000614,11.591,81.824,24.288,1012.0,948.0,116.39488800000072,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.518747000000076,86.05043699999987,27.058149000000412,14.907,90.256,27.551,1012.0,948.0,124.62733300000036,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.556627999999364,84.20002900000054,25.692635000000337,11.674,85.569,25.687,1012.0,948.0,121.44929200000024,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.564572999999655,85.26109699999961,27.140126000000237,11.556,88.798,27.135,1012.0,948.0,123.9657959999995,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.268467999999302,79.4917289999994,24.431470999999874,11.262,81.829,24.419,1012.0,948.0,115.19166799999857,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.479010000000017,85.37312999999995,26.896620999999868,11.469,85.384,26.892,1012.0,948.0,123.74876099999983,run
bbsplus.jsonl,json-bbs-plus,5,0.2,12.267133000000285,87.19105200000013,26.647194999999556,12.257,87.819,26.643,1012.0,948.0,126.10537999999997,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.728536000000531,84.520219,25.036213999999745,11.726,84.772,25.032,1012.0,948.0,121.28496900000027,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.286113000000114,85.61854799999946,25.017397999999957,11.279,86.205,24.995,1012.0,948.0,121.92205899999954,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.773932999999488,84.32736599999953,26.420963999999913,11.753,84.334,26.412,1012.0,948.0,122.52226299999893,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.884563999999955,86.1836459999995,25.998929999999746,11.876,87.039,25.988,1012.0,948.0,124.0671399999992,run
bbsplus.jsonl,json-bbs-plus,5,0.2,12.211296999999831,86.18955200000073,27.49399100000028,12.205,86.402,27.686,1012.0,948.0,125.89484000000084,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.50514000000021,82.34532200000012,26.815887999999177,13.951,84.829,26.811,1012.0,948.0,120.66634999999951,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.890409999999974,84.2232469999999,24.919010000000526,13.029,87.285,26.427,1012.0,948.0,121.0326670000004,run
