src_file,impl,attrCount,revealRatio,issuer_ms,wallet_ms,verifier_ms,issuer_cpu_ms,wallet_cpu_ms,verifier_cpu_ms,payload_present_bytes,vc_size_bytes,e2e_ms,type
bbsplus.jsonl,json-bbs-plus,5,0.2,92.10830799999985,464.60177,87.09730799999988,312.166,984.031,123.92,1012.0,948.0,643.8073859999997,run
bbsplus.jsonl,json-bbs-plus,5,0.2,39.38238500000011,299.50461599999994,80.36615400000005,38.612,297.717,79.626,1012.0,948.0,419.2531550000001,run
bbsplus.jsonl,json-bbs-plus,5,0.2,37.68984599999999,280.4095380000001,79.67038500000012,37.214,292.637,79.159,1012.0,948.0,397.7697690000002,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.99507700000004,282.1385379999999,80.09638499999983,45.261,348.697,94.739,1012.0,948.0,401.2299999999998,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.62153899999976,285.56838500000003,80.18646100000024,38.175,290.051,79.797,1012.0,948.0,404.376385,run
bbsplus.jsonl,json-bbs-plus,5,0.2,37.68346100000008,278.79507699999976,79.33230800000001,37.212,277.632,78.948,1012.0,948.0,395.81084599999986,run
bbsplus.jsonl,json-bbs-plus,5,0.2,37.374769000000015,279.0741539999999,79.62223100000028,36.891,277.155,79.204,1012.0,948.0,396.0711540000002,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.36869200000001,278.0760769999997,79.81192299999975,44.559,285.58,79.497,1012.0,948.0,394.2566919999995,run
bbsplus.jsonl,json-bbs-plus,5,0.2,39.731922999999824,287.70430799999986,79.94369300000017,39.511,317.431,97.394,1012.0,948.0,407.37992399999985,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.94892299999992,284.743461,81.62430799999993,59.224,319.739,80.343,1012.0,948.0,405.3166919999999,run
bbsplus.jsonl,json-bbs-plus,5,0.2,37.58946100000003,275.06069299999945,80.57876899999974,36.689,289.289,86.436,1012.0,948.0,393.2289229999992,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.92738499999996,271.16423099999975,79.32561500000065,36.474,268.93,79.016,1012.0,948.0,387.41723100000036,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.654152999999496,275.38130699999965,79.04738400000042,36.279,280.488,84.902,1012.0,948.0,391.08284399999957,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.439077,271.4745379999995,79.2387690000005,35.943,283.143,78.984,1012.0,948.0,387.152384,run
bbsplus.jsonl,json-bbs-plus,5,0.2,37.079922999999326,277.2656159999997,81.53230799999983,36.534,274.302,80.613,1012.0,948.0,395.87784699999884,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.383154000000104,277.4396919999999,78.96761500000048,35.863,295.37,78.624,1012.0,948.0,392.7904610000005,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.807692000000316,269.7049999999999,78.82715399999961,49.135,300.703,78.482,1012.0,948.0,385.33984599999985,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.55607600000076,273.9901540000001,79.12307699999928,36.087,310.218,78.662,1012.0,948.0,389.6693070000001,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.04330800000025,272.03315399999974,79.14730700000018,35.63,272.362,78.8,1012.0,948.0,387.2237690000002,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.64484700000048,271.62577000000056,79.47969199999989,37.725,327.204,106.048,1012.0,948.0,387.7503090000009,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.696538000000146,274.9387690000003,80.13692300000002,36.147,325.556,111.024,1012.0,948.0,391.7722300000005,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.48707700000068,271.1726150000004,79.13630699999976,36.116,271.805,78.885,1012.0,948.0,386.79599900000085,run
bbsplus.jsonl,json-bbs-plus,5,0.2,35.20499999999993,294.3986930000001,106.5236930000001,36.611,277.108,83.034,1012.0,948.0,436.1273860000001,run
bbsplus.jsonl,json-bbs-plus,5,0.2,65.484692,369.1498469999997,118.01007699999991,48.295,305.381,97.042,1012.0,948.0,552.6446159999996,run
bbsplus.jsonl,json-bbs-plus,5,0.2,49.259923000000526,318.84769199999937,105.7883069999989,48.612,297.724,86.581,1012.0,948.0,473.8959219999988,run
bbsplus.jsonl,json-bbs-plus,5,0.2,46.26269200000024,303.1231540000008,84.34807699999874,38.241,324.157,80.793,1012.0,948.0,433.7339229999998,run
bbsplus.jsonl,json-bbs-plus,5,0.2,42.2735389999998,430.902462,109.62123099999917,38.015,344.647,84.168,1012.0,948.0,582.797231999999,run
bbsplus.jsonl,json-bbs-plus,5,0.2,51.97469199999978,408.97715400000016,113.58400000000074,39.154,310.403,90.063,1012.0,948.0,574.5358460000007,run
bbsplus.jsonl,json-bbs-plus,5,0.2,42.88892300000043,284.0643079999991,79.62577000000056,37.488,287.111,78.426,1012.0,948.0,406.57900100000006,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.857538000000204,267.84207699999934,78.71930799999973,36.242,265.368,78.477,1012.0,948.0,383.41892299999927,run
bbsplus.jsonl,json-bbs-plus,5,0.2,35.18330799999967,266.82192300000133,78.98300000000017,35.062,268.105,78.715,1012.0,948.0,380.9882310000012,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.4277689999999,268.11561599999914,79.14307699999881,36.011,268.899,79.453,1012.0,948.0,383.68646199999785,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.22369299999991,274.7439999999988,79.28030699999908,35.885,283.187,78.608,1012.0,948.0,390.2479999999978,run
bbsplus.jsonl,json-bbs-plus,5,0.2,35.911691999999675,268.8516159999999,79.1584610000009,35.485,266.232,78.922,1012.0,948.0,383.9217690000005,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.52307699999983,268.06946099999914,78.6676150000003,36.939,304.422,78.429,1012.0,948.0,383.26015299999926,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.97692300000017,270.6221539999988,79.21046100000058,36.467,268.466,78.951,1012.0,948.0,386.8095379999995,run
bbsplus.jsonl,json-bbs-plus,5,0.2,35.96553800000038,267.10038499999973,79.005231000001,46.781,286.544,78.758,1012.0,948.0,382.0711540000011,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.31261599999925,274.5839999999989,78.78307700000005,35.645,287.219,78.562,1012.0,948.0,389.6796929999982,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.55169300000125,268.58469200000036,79.10423099999934,36.122,266.337,78.837,1012.0,948.0,384.24061600000095,run
bbsplus.jsonl,json-bbs-plus,5,0.2,36.67753899999843,274.155385,79.81600000000071,36.319,301.644,93.415,1012.0,948.0,390.64892399999917,run
bbsplus.jsonl,json-bbs-plus,5,0.2,35.58884600000056,276.012385,81.5569230000001,35.341,271.313,79.845,1012.0,948.0,393.15815400000065,run
bbsplus.jsonl,json-bbs-plus,5,0.2,37.963385000000926,298.0163079999984,79.88269299999956,37.145,302.956,79.474,1012.0,948.0,415.8623859999989,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.11199999999917,300.4818470000009,80.9453080000003,37.438,335.675,104.56,1012.0,948.0,419.5391550000004,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.202768999999535,304.8323080000009,80.0713080000005,37.308,316.867,79.358,1012.0,948.0,423.10638500000096,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.485538000000815,295.35592299999917,80.03946199999882,37.676,292.504,80.775,1012.0,948.0,413.8809229999988,run
bbsplus.jsonl,json-bbs-plus,5,0.2,37.82007700000031,294.84307699999954,80.0560000000005,37.187,291.106,79.646,1012.0,948.0,412.71915400000034,run
bbsplus.jsonl,json-bbs-plus,5,0.2,37.64669200000026,293.48007700000016,79.6583840000003,36.95,289.627,79.208,1012.0,948.0,410.7851530000007,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.57261599999947,297.07361499999934,79.69869300000028,37.623,311.519,80.821,1012.0,948.0,415.3449239999991,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.115999999999985,294.4981540000008,79.98338499999954,37.306,290.372,79.591,1012.0,948.0,412.5975390000003,run
bbsplus.jsonl,json-bbs-plus,5,0.2,38.21846200000073,302.55446200000006,79.27700000000004,37.588,330.262,78.859,1012.0,948.0,420.04992400000083,run
bbsplus.jsonl,json-bbs-plus,5,0.2,39.77801692000005,292.7594047599998,83.01666309999999,44.04766000000001,308.70390000000003,83.92948000000003,1012.0,948.0,415.5540847799998,summary
bbsplus.jsonl,json-bbs-plus,5,0.4,38.44792299999972,295.6012300000002,80.56546200000048,37.323,291.196,80.185,995.0,948.0,414.6146150000004,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.4898460000004,296.60492299999896,80.71084600000177,37.575,317.502,80.311,995.0,948.0,415.8056150000011,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.146153999998205,294.000845999999,80.20269299999927,41.059,293.669,79.79,995.0,948.0,412.3496929999965,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.75138499999957,291.4423850000021,79.86030799999935,37.056,287.533,79.49,995.0,948.0,409.054078000001,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.9916919999996,292.36646199999814,80.37115400000039,37.339,288.679,80.006,995.0,948.0,410.7293079999981,run
bbsplus.jsonl,json-bbs-plus,5,0.4,39.88307700000223,295.9768469999981,80.05100000000311,38.953,291.941,79.689,995.0,948.0,415.91092400000343,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.16730800000005,296.04823100000067,80.17053900000246,37.512,297.177,79.793,995.0,948.0,414.3860780000032,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.42123100000026,293.7200769999981,80.95753799999875,57.622,325.871,96.385,995.0,948.0,413.09884599999714,run
bbsplus.jsonl,json-bbs-plus,5,0.4,36.54192299999704,292.54984599999807,80.42438499999844,36.244,289.066,80.047,995.0,948.0,409.51615399999355,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.996845999998186,295.44161600000007,80.71484600000258,37.277,313.682,80.33,995.0,948.0,414.15330800000083,run
bbsplus.jsonl,json-bbs-plus,5,0.4,39.93776900000012,300.3061540000017,80.79899999999907,45.406,358.033,80.434,995.0,948.0,421.0429230000009,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.70346200000131,294.2089999999989,80.66153800000029,37.908,291.36,81.389,995.0,948.0,413.5740000000005,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.026153999999224,294.390077,80.57969199999934,37.46,293.291,80.199,995.0,948.0,412.9959229999986,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.392616000001,294.98923099999956,80.38215399999899,37.545,299.471,89.206,995.0,948.0,413.76400099999955,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.11107699999775,292.67261599999983,80.51876999999877,37.4,288.743,80.153,995.0,948.0,411.30246299999635,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.55353800000012,296.05746100000033,80.5099229999978,37.62,295.875,81.745,995.0,948.0,415.12092199999825,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.77384600000005,307.66830800000025,81.65776999999798,37.035,339.378,96.314,995.0,948.0,427.0999239999983,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.97684599999775,293.0033840000033,80.74546099999861,37.277,289.13,80.323,995.0,948.0,411.72569099999964,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.82369299999846,291.90923100000145,80.50069200000144,37.099,305.802,80.126,995.0,948.0,410.23361600000135,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.73746200000096,293.47076899999956,80.5384610000001,37.003,296.932,80.132,995.0,948.0,411.7466920000006,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.88376900000003,295.35723000000144,80.44861499999752,40.548,299.352,80.062,995.0,948.0,414.689613999999,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.288000000000466,295.2471540000006,79.97046200000113,37.536,304.916,79.607,995.0,948.0,413.5056160000022,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.04638499999783,305.1406160000006,81.82300000000032,37.361,336.636,97.787,995.0,948.0,425.01000099999874,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.15630700000111,296.1465380000009,81.2694620000002,37.468,324.175,80.726,995.0,948.0,415.5723070000022,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.78438500000266,292.72869199999695,80.34246100000018,37.216,288.902,79.883,995.0,948.0,410.8555379999998,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.96823100000256,294.38461499999903,81.1277689999988,37.35,290.185,80.587,995.0,948.0,413.4806150000004,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.83053800000198,301.7298469999987,81.13569199999984,37.173,299.552,81.158,995.0,948.0,420.6960770000005,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.00284599999941,295.30023099999744,80.16461600000184,37.257,298.19,79.77,995.0,948.0,413.4676929999987,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.41569199999867,307.4394620000021,81.5576149999979,37.689,318.549,80.837,995.0,948.0,427.41276899999866,run
bbsplus.jsonl,json-bbs-plus,5,0.4,42.36246100000062,310.90338500000144,82.0103850000014,49.199,320.371,87.875,995.0,948.0,435.27623100000346,run
bbsplus.jsonl,json-bbs-plus,5,0.4,39.39930800000002,310.0985389999987,80.98146199999974,38.537,312.977,80.583,995.0,948.0,430.47930899999847,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.40830800000185,301.96123100000113,81.06853799999953,36.878,299.879,83.01,995.0,948.0,420.4380770000025,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.88007700000162,292.29884599999787,80.56992299999911,37.102,288.578,80.203,995.0,948.0,410.7488459999986,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.84246200000052,299.6929999999993,80.41784600000028,42.321,343.172,79.965,995.0,948.0,417.9533080000001,run
bbsplus.jsonl,json-bbs-plus,5,0.4,44.064385000001494,297.0134610000023,80.32115399999748,57.936,307.933,79.894,995.0,948.0,421.39900000000125,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.55292299999928,293.8886930000008,80.38030699999945,38.365,308.715,80.031,995.0,948.0,412.8219229999995,run
bbsplus.jsonl,json-bbs-plus,5,0.4,38.28669300000183,298.22584599999755,80.54946200000268,38.513,313.332,80.182,995.0,948.0,417.06200100000206,run
bbsplus.jsonl,json-bbs-plus,5,0.4,37.89946100000088,292.96061499999996,80.3723080000018,36.994,288.251,79.994,995.0,948.0,411.23238400000264,run
