impl,attrCount,revealRatio,issuer_ms_mean,issuer_ms_std,issuer_ms_count,wallet_ms_mean,wallet_ms_std,wallet_ms_count,verifier_ms_mean,verifier_ms_std,verifier_ms_count,issuer_cpu_ms_mean,issuer_cpu_ms_std,issuer_cpu_ms_count,wallet_cpu_ms_mean,wallet_cpu_ms_std,wallet_cpu_ms_count,verifier_cpu_ms_mean,verifier_cpu_ms_std,verifier_cpu_ms_count,e2e_ms_mean,e2e_ms_std,e2e_ms_count,payload_present_bytes_mean,payload_present_bytes_std,payload_present_bytes_count,vc_size_bytes_mean,vc_size_bytes_std,vc_size_bytes_count
bbs2023-digitalbazaar_mobile,5,0.2,190.3131415799996,55.692356175420656,50,878.3303847200001,195.88331020750567,50,307.2528938799999,105.26681565091039,50,185.41632,46.40619550361783,50,864.2553200000001,99.56939768116196,50,303.31296000000003,34.11613260432545,50,1375.8964201799995,332.409330424849,50,864.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar_mobile,5,0.4,174.8167108599993,3.48843082428146,50,827.9801538599994,8.508819670366247,50,292.2746830200002,4.364673705975672,50,186.54506,26.58165455793042,50,866.7810400000001,63.351147754034166,50,297.3577,29.436480007546674,50,1295.071547739999,12.689335407032846,50,847.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar_mobile,5,0.6,176.61598307999898,11.957933814242587,50,820.0433277200013,21.344068523101807,50,296.33542772000044,6.737391483480458,50,179.35605999999999,11.002422270239085,50,839.79112,58.909415939320226,50,300.6182,36.06242312028023,50,1292.9947385200007,34.953553318039944,50,842.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar_mobile,5,0.8,173.9300783999986,2.545071217547888,50,800.1089092399989,9.164449100745093,50,292.84328766000283,4.586982302953935,50,180.18412,15.402559883503068,50,818.86966,49.117902742075614,50,295.7097,27.624694656545024,50,1266.8822753000004,13.46189837514703,50,820.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar_mobile,5,1.0,174.44545846000022,3.3181376244070178,50,784.8784154799994,9.385528377022476,50,293.1743307399988,5.8852603063809354,50,177.98194,11.048086219738487,50,805.84918,57.80857275408984,50,298.72176,38.83023389721794,50,1252.4982046799985,15.719563507193392,50,802.0,0.0,50,904.0,0.0,50
bbs2023-digitalbazaar_mobile,6,0.2,193.4252862199978,1.993027751749059,50,894.9342200600013,8.945257511624503,50,310.3255631200038,3.405633899875115,50,197.95334,11.232461875296977,50,912.88728,56.38740745115755,50,308.81926,5.589375091243404,50,1398.685069400003,11.364433117217507,50,908.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar_mobile,6,0.4,191.74054611999773,2.4527328947344946,50,879.0911601200037,10.203408530853803,50,309.74121849999824,7.236915283102798,50,193.53752,6.176517647889779,50,890.23898,46.515520890273486,50,314.63482,35.70215120123028,50,1380.5729247399995,16.846094202487112,50,891.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar_mobile,6,0.6,192.8887201200053,3.0103873694555494,50,868.6939877800027,10.030951617315715,50,309.377749180001,5.404523854583675,50,196.32301999999999,11.85483602084923,50,883.13522,55.868026005275375,50,310.61844,29.468246672744435,50,1370.9604570800088,14.648165246327654,50,882.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar_mobile,6,0.8,192.83884453999693,3.282989870355379,50,857.7398739999999,12.255721051352472,50,309.00798919999625,3.1820778123239064,50,200.82988,24.204578202160224,50,882.7804,75.46886495686512,50,308.51684,7.785760202643126,50,1359.586707739993,14.680133665898557,50,864.0,0.0,50,923.0,0.0,50
bbs2023-digitalbazaar_mobile,6,1.0,193.1144476799981,2.5652200928756193,50,835.9673139000009,15.563488336257732,50,309.75689549999896,8.252254045024747,50,196.65544000000003,8.14083331531577,50,845.9521000000001,48.84955825098452,50,311.82867999999996,30.02728589843115,50,1338.838657079998,24.40131665598881,50,828.0,0.0,50,923.0,0.0,50
