src_file,impl,attrCount,revealRatio,issuer_ms,wallet_ms,verifier_ms,issuer_cpu_ms,wallet_cpu_ms,verifier_cpu_ms,payload_present_bytes,vc_size_bytes,e2e_ms,type
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,101.62823099999991,475.5396149999999,88.74584600000003,318.539,1022.39,131.999,1012.0,948.0,665.9136919999999,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,38.587616000000025,298.84923100000015,79.9904610000001,38.064,296.319,79.659,1012.0,948.0,417.42730800000027,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,37.91138499999988,282.1766150000001,79.93161600000008,36.713,292.281,79.436,1012.0,948.0,400.01961600000004,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,40.281923000000006,283.58669199999986,79.9079999999999,41.463,343.212,90.307,1012.0,948.0,403.77661499999977,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,37.988846000000194,281.0163080000002,79.28215399999999,37.461,284.949,78.983,1012.0,948.0,398.2873080000004,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,36.501000000000204,272.52707699999974,79.27361500000006,36.098,271.199,78.962,1012.0,948.0,388.301692,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,37.261769000000186,278.02653899999996,79.4048459999999,36.831,274.033,79.116,1012.0,948.0,394.69315400000005,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,37.467691999999715,277.84715400000005,79.57446100000016,36.992,283.805,79.078,1012.0,948.0,394.8893069999999,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,38.95084599999973,280.99438499999997,80.07384599999978,38.717,321.932,107.174,1012.0,948.0,400.01907699999947,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,40.775154000000384,284.73753799999986,79.31261600000016,56.536,326.968,78.944,1012.0,948.0,404.8253080000004,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,36.59746099999984,277.4883080000004,79.64592300000004,36.169,293.936,87.878,1012.0,948.0,393.7316920000003,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,36.73815400000058,274.0732310000003,79.65238399999998,36.346,272.135,79.324,1012.0,948.0,390.46376900000087,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,36.90515400000004,272.9849999999997,79.13499999999931,36.356,278.695,85.397,1012.0,948.0,389.025153999999,run
bbsplus_mobile.jsonl,json-bbs-plus_mobile,5,0.2,37.42022999999972,270.8528460000007,79.2033080000001,36.126,286.067,80.511,1012.0,948.0,387.4763840000005,run
