src_file,impl,attrCount,revealRatio,issuer_ms,wallet_ms,verifier_ms,issuer_cpu_ms,wallet_cpu_ms,verifier_cpu_ms,payload_present_bytes,vc_size_bytes,e2e_ms,type
bbsplus.jsonl,json-bbs-plus,5,0.2,13.832448000000113,96.89297899999974,25.040164000000004,43.113,170.072,31.532,1012.0,948.0,135.76559099999986,run
bbsplus.jsonl,json-bbs-plus,5,0.2,10.577659999999923,81.36459300000024,22.89506100000017,11.522,92.823,26.76,1012.0,948.0,114.83731400000033,run
bbsplus.jsonl,json-bbs-plus,5,0.2,10.59157099999993,76.1576570000002,22.981013000000075,11.551,83.999,25.582,1012.0,948.0,109.7302410000002,run
bbsplus.jsonl,json-bbs-plus,5,0.2,11.039937000000009,79.68346800000018,23.42318800000021,13.346,90.64,25.547,1012.0,948.0,114.1465930000004,run
bbsplus.jsonl,json-bbs-plus,5,0.2,10.205517999999756,75.68987500000003,22.12872299999981,11.122,85.878,24.136,1012.0,948.0,108.0241159999996,run
bbsplus.jsonl,json-bbs-plus,5,0.2,9.942887000000155,76.98449800000026,22.66419700000006,10.882,92.541,25.185,1012.0,948.0,109.59158200000047,run
bbsplus.jsonl,json-bbs-plus,5,0.2,9.694574000000102,74.64366900000005,23.208094000000074,10.571,85.261,29.117,1012.0,948.0,107.54633700000022,run
bbsplus.jsonl,json-bbs-plus,5,0.2,9.694914000000153,78.58314400000017,23.442135000000235,10.567,86.312,25.532,1012.0,948.0,111.72019300000056,run
bbsplus.jsonl,json-bbs-plus,5,0.2,10.57150399999955,79.36105800000041,23.814551000000392,11.54,90.785,25.966,1012.0,948.0,113.74711300000035,run
bbsplus.jsonl,json-bbs-plus,5,0.2,10.750516000000061,74.24619999999959,22.703522000000703,14.811,84.539,24.759,1012.0,948.0,107.70023800000035,run
bbsplus.jsonl,json-bbs-plus,5,0.2,10.039785999999367,74.95430399999987,21.703225000000202,10.955,89.399,27.277,1012.0,948.0,106.69731499999943,run
bbsplus.jsonl,json-bbs-plus,5,0.2,10.039565999999468,77.4906949999995,23.38241300000027,10.947,85.788,26.722,1012.0,948.0,110.91267399999924,run
